Effort_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,ELFS,MEGR,CAPR,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges,,,,,,,,
Assessment,10/12/2020,10/13/2020,8:57,9:05,8:15,8:30,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Mouth,Whatcom,6,Minnow,149-P,I.CC.M.02,Mackerel,48.962349,-122.733233,10/13/2020,0,0,0,72,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,8:57,9:05,8:15,8:30,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Mouth,Whatcom,6,Fukui,365-R,I.CC.M.03,Mackerel,48.962443,-122.733435,10/13/2020,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,8:57,9:05,8:15,8:30,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Mouth,Whatcom,6,Minnow,1068-B,I.CC.M.04,Mackerel,48.962506,-122.73361,10/13/2020,0,0,0,157,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,8:57,9:05,8:15,8:30,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Mouth,Whatcom,6,Fukui,16-P,I.CC.M.05,Mackerel,48.962515,-122.73391,10/13/2020,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,8:57,9:05,8:15,8:30,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Mouth,Whatcom,6,Minnow,1385-P,I.CC.M.06,Mackerel,48.96253,-122.734118,10/13/2020,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:25,9:34,8:41,8:51,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Graveyard,Whatcom,6,Fukui,141-Y,I.CC.G.01,Mackerel,48.9534194,-122.7252148,10/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Lat/long changed - GPS was inaccurate, location estimated. Original = 48.953437, -122.735021; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:25,9:34,8:41,8:51,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Graveyard,Whatcom,6,Minnow,1372-P,I.CC.G.02,Mackerel,48.9534285,-122.7249588,10/13/2020,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,WDFW,"Lat/long changed - GPS was inaccurate, location estimated. Original = 48.952997, -122.725109; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:25,9:34,8:41,8:51,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Graveyard,Whatcom,6,Fukui,574-P,I.CC.G.03,Mackerel,48.953395,-122.724744,10/13/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:25,9:34,8:41,8:51,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Graveyard,Whatcom,6,Minnow,1187-B,I.CC.G.04,Mackerel,48.953343,-122.724504,10/13/2020,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:25,9:34,8:41,8:51,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Graveyard,Whatcom,6,Fukui,110-Y,I.CC.G.05,Mackerel,48.953339,-122.72423,10/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:25,9:34,8:41,8:51,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Graveyard,Whatcom,6,Minnow,27-P,I.CC.G.06,Mackerel,48.953318,-122.723971,10/13/2020,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:59,10:12,9:08,9:22,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Bridge Way,Whatcom,6,Fukui,633-P,I.CC.BW.01,Mackerel,48.949762,-122.711054,10/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:59,10:12,9:08,9:22,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Bridge Way,Whatcom,6,Minnow,1193-B,I.CC.BW.02,Mackerel,48.949736,-122.711242,10/13/2020,0,0,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:59,10:12,9:08,9:22,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Bridge Way,Whatcom,6,Fukui,130-Y,I.CC.BW.03,Mackerel,48.949757,-122.711538,10/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:59,10:12,9:08,9:22,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Bridge Way,Whatcom,6,Minnow,1180-B,I.CC.BW.04,Mackerel,48.9498661,-122.7117799,10/13/2020,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Lat/long changed - GPS was inaccurate, location estimated. Original = 48.949704, -122.711973; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:59,10:12,9:08,9:22,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Bridge Way,Whatcom,6,Fukui,638-P,I.CC.BW.05,Mackerel,48.949969,-122.71194,10/13/2020,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,9:59,10:12,9:08,9:22,"Overcast, Wind",WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,California Creek,Index; Bridge Way,Whatcom,6,Minnow,388-R,I.CC.BW.06,Mackerel,48.950043,-122.712186,10/13/2020,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/14/2020,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Mouth,Whatcom,12,Minnow,75-P,I.DC.M.06; Trap not accessible ,Mackerel,48.972433,-122.730023,10/13/2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020. Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/14/2020,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Mouth,Whatcom,12,Fukui,4-P,I.DC.M.05; Trap not accessible,Mackerel,48.972462,-122.729812,10/13/2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/14/2020,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Mouth,Whatcom,12,Minnow,142-P,I.DC.M.04; Trap not accessible,Mackerel,48.972461,-122.7294613,10/13/2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/14/2020,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Mouth,Whatcom,12,Fukui,149-Y,I.DC.M.03; Trap not accessible,Mackerel,48.9724311,-122.7292387,10/13/2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/14/2020,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Mouth,Whatcom,12,Minnow,126-P,I.DC.M.02; Trap not accessible,Mackerel,48.97241,-122.7289275,10/13/2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/14/2020,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Mouth,Whatcom,12,Fukui,621-P,I.DC.M.01; Trap not accessible,Mackerel,48.972454,-122.728689,10/13/2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020. Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:40,11:00,10:10,10:21,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; I5 Bridge,Whatcom,6,Minnow,1198-B,I.DC.I5B.06,Mackerel,48.971984,-122.720524,10/13/2020,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:40,11:00,10:10,10:21,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; I5 Bridge,Whatcom,6,Fukui,1-P,I.DC.I5B.05,Mackerel,48.9720215,-122.7203287,10/13/2020,0,0,0,23,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. General lat/long; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:40,11:00,10:10,10:21,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; I5 Bridge,Whatcom,6,Minnow,140-P,I.DC.I5B.04,Mackerel,48.9720549,-122.7201248,10/13/2020,0,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. General lat/long; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:40,11:00,10:10,10:21,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; I5 Bridge,Whatcom,6,Fukui,1147-B,I.DC.I5B.03,Mackerel,48.9720919,-122.7199317,10/13/2020,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. General lat/long; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:40,11:00,10:10,10:21,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; I5 Bridge,Whatcom,6,Minnow,147-P,I.DC.I5B.02,Mackerel,48.9721253,-122.7197225,10/13/2020,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. General lat/long; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:40,11:00,10:10,10:21,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; I5 Bridge,Whatcom,6,Fukui,616-P,I.DC.I5B.01,Mackerel,48.972162,-122.719519,10/13/2020,0,0,0,21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:44,10:56,9:45,9:57,Partly Cloudy,WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Pelela,Whatcom,6,Fukui,636-P,I.DC.P.01,Mackerel,48.970678,-122.702781,10/13/2020,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. General lat/long; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:44,10:56,9:45,9:57,Partly Cloudy,WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Pelela,Whatcom,6,Minnow,145-P,I.DC.P.02,Mackerel,48.9706078,-122.702939,10/13/2020,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Lat/long changed - GPS was inaccurate, location estimated. Original = 48.970525, -122.70299; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:44,10:56,9:45,9:57,Partly Cloudy,WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Pelela,Whatcom,6,Fukui,129-Y,I.DC.P.03,Mackerel,48.9705757,-122.7031431,10/13/2020,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Lat/long changed - GPS was inaccurate, location estimated. Original = 48.970551, -122.703127; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:44,10:56,9:45,9:57,Partly Cloudy,WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Pelela,Whatcom,6,Minnow,60-P,I.DC.P.04,Mackerel,48.9705521,-122.7033541,10/13/2020,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Lat/long changed - GPS was inaccurate, location estimated. Original = 48.970501, -122.703279; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:44,10:56,9:45,9:57,Partly Cloudy,WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Pelela,Whatcom,6,Fukui,629-P,I.DC.P.05,Mackerel,48.9705326,-122.7036419,10/13/2020,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Lat/long changed - GPS was inaccurate, location estimated. Original = 48.970441, -122.703548; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,10:44,10:56,9:45,9:57,Partly Cloudy,WDFW: Kaylene Riehle; NWSC: Allie Simpson,North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Index; Pelela,Whatcom,6,Minnow,74-P,I.DC.P.06,Mackerel,48.9704893,-122.7038886,10/13/2020,0,0,0,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Lat/long changed - GPS was inaccurate, location estimated. Original = 48.970403, -122.703792; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,12:18,14:45,8:30,10:30,Cloudy,"WDFW: Lindsey Parker, Kaylene Riehle, Janae Dinkins; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,West,Semiahmoo,Whatcom,50,Minnow,1063-B,-,Mackerel,48.971775,-122.785589,10/13/2020,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,12:18,14:45,8:30,10:30,Cloudy,"WDFW: Lindsey Parker, Kaylene Riehle, Janae Dinkins; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,West,Semiahmoo,Whatcom,50,Fukui,366-R,-,Mackerel,48.97157,-122.7853,10/13/2020,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,12:18,14:45,8:30,10:30,Cloudy,"WDFW: Lindsey Parker, Kaylene Riehle, Janae Dinkins; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,West,Semiahmoo,Whatcom,50,Minnow,68-P,-,Mackerel,48.971277,-122.785145,10/13/2020,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,12:18,14:45,8:30,10:30,Cloudy,"WDFW: Lindsey Parker, Kaylene Riehle, Janae Dinkins; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,West,Semiahmoo,Whatcom,50,Fukui,8-P,-,Mackerel,48.970957,-122.784843,10/13/2020,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,12:18,14:45,8:30,10:30,Cloudy,"WDFW: Lindsey Parker, Kaylene Riehle, Janae Dinkins; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,West,Semiahmoo,Whatcom,50,Minnow,52-P,-,Mackerel,48.970771,-122.784655,10/13/2020,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,12:18,14:45,8:30,10:30,Cloudy,"WDFW: Lindsey Parker, Kaylene Riehle, Janae Dinkins; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,West,Semiahmoo,Whatcom,50,Fukui,150-Y,-,Mackerel,48.970547,-122.784323,10/13/2020,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,12:18,14:45,8:30,10:30,Cloudy,"WDFW: Lindsey Parker, Kaylene Riehle, Janae Dinkins; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,West,Semiahmoo,Whatcom,50,Minnow,186-P,-,Mackerel,48.970323,-122.784106,10/13/2020,0,0,0,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEAR-1,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Assessment,10/12/2020,10/13/2020,12:18,14:45,8:30,10:30,Cloudy,"WDFW: Lindsey Parker, Kaylene Riehle, Janae Dinkins; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,West,Semiahmoo,Whatcom,50,Fukui,609-P,-,Mackerel,48.970076,-122.783728,10/13/2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
