Source,SetNum,Year,Month,Day,HoursSoak,MinDepth,MaxDepth,StatArea,SubArea,GeogLoc,startLAT,startLONG,endLAT,endLONG,TrapSpacing,Comment,Sex,WidthNotch,WidthSpine,Marks,Observation,GearCode,TrapNum,TrapType,TrapUsability,Species
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,77,,11,,51,3,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,69,,11,,51,3,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,58,,11,,51,3,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,59,,11,,51,3,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,61,,11,,51,3,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,59,,,,51,4,,0,ZDF
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,60,,,,51,4,,0,ZDF
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,59,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,64,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,64,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,58,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,56,,13,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,72,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,60,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,65,,14,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,56,,13,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,72,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,49,,12,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,62,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,62,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,53,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,54,,12,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,62,,11,,51,4,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,72,,11,,51,5,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,55,,12,,51,5,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,71,,11,,51,5,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,63,,11,,51,5,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,59,,12,,51,5,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,59,,11,,51,5,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,59,,13,,51,5,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,73,,13,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,73,,13,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,69,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,71,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,80,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,71,,13,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,70,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,75,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,73,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,75,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,65,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,69,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,70,,14,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,64,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,64,,14,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,70,,13,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,60,,14,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,61,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,67,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,46,,13,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,53,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,49,,11,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,59,,14,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,49,,14,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,50,,12,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,3,51,,14,,51,6,,0,XMB
GL,9,2023,7,19,27,-0.2,1.3,23,10,hillier,49.03183,-125.3243,49.03152,-125.3246,10,excess filamentous green algae,1,54,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,46,,11,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,62,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,51,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,77,,13,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,51,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,62,,14,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,54,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,59,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,51,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,67,,14,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,52,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,54,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,52,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,50,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,56,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,46,,14,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,52,,14,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,46,,14,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,60,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,52,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,49,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,49,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,48,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,48,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,45,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,50,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,44,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,49,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,45,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,44,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,45,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,49,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,50,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,40,,12,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,44,,11,,51,6,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,56,,11,,51,1,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,54,,11,,51,1,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,77,,11,,51,1,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,57,,11,,51,1,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,44,,11,,51,1,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,52,,11,,51,1,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,,73,,,51,1,,0,XLA
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,51,,11,,51,1,,0,XLA
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,75,,11,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,46,,14,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,79,,11,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,48,,12,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,53,,14,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,47,,12,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,47,,12,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,61,,11,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,49,,12,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,58,,14,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,46,,12,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,52,,11,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,55,,11,,51,2,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,61,,12,,51,3,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,56,,12,,51,3,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,44,,11,,51,3,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,54,,11,,51,4,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,46,,12,,51,4,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,50,,11,,51,4,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,52,,11,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,54,,11,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,55,,11,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,52,,12,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,55,,13,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,53,,11,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,50,,11,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,52,,11,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,46,,12,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,36,,12,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,3,54,,14,,51,5,,0,XMB
GL,10,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.975,-125.2888,48.97458,-125.2889,10,,1,45,,11,,51,5,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,49,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,64,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,48,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,56,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,62,,14,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,46,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,59,,14,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,52,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,53,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,59,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,53,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,50,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,49,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,49,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,55,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,49,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,48,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,57,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,49,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,46,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,46,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,46,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,42,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,42,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,46,,11,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,41,,12,,51,1,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,,,,,,51,2,,15,848
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,56,,11,,51,3,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,63,,11,,51,4,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,56,,11,,51,4,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,62,,11,,51,4,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,56,,11,,51,4,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,56,,11,,51,4,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,56,,11,,51,4,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,62,,11,,51,5,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,77,,11,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,53,,11,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,82,,11,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,69,,13,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,53,,11,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,59,,11,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,62,,12,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,46,,11,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,57,,11,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,3,59,,13,,51,6,,0,XMB
GL,11,2023,7,20,27,-0.9,-0.7,23,9,mayne,48.97455,-125.2891,48.9746,-125.2898,10,,1,,56,,,51,6,,0,XKE
